2016-07-03 01:39:19, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 01:39:37, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 01:41:05, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 09:46:29, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 09:52:45, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 14:27:53, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 14:28:06, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 14:29:47, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 14:42:12, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 14:42:46, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 14:43:34, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 14:49:45, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 15:04:31, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 15:08:58, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 15:09:14, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 15:09:23, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-03 15:09:33, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
